City,State,SizeRank,MarketHealthIndex,SellForGain,PrevForeclosed,ForeclosureRatio,ZHVI,MoM,YoY,ForecastYoYPctChange,StockOfREOs,NegativeEquity,Delinquency,DaysOnMarket
Bryn Mawr-Skyway,WA,3141,6.71918443,100,7.7381,5.4771,321400,1.06918239,14.3772242,0.066736154,63.8,0.119830028,0.061465721,55
Richland Township,PA,3142,2.465245598,76.47,9.7494,3.1748,238900,-0.12541806,-1.362510322,0.013306823,41,0.099150142,0.053333333,125
Sandy,OR,3146,6.759036145,91.3,5.712,3.5782,264500,0.761904762,10.71578066,0.042434783,50.7,0.074610245,0.089552239,88
Forest Acres,SC,3156,7.911955514,93.75,6.2976,2.2962,170200,0.353773585,4.417177914,0.041386604,20.7,0.138389648,0.015584416,124.5
Helena,AL,3162,3.397590361,100,12.6979,7.3751,166300,0.301568154,2.972136223,0.030444979,52.7,0.099787121,0.034666667,90
Wickliffe,OH,3164,0.976830399,71.43,10.3636,5.0315,105400,-0.283822138,-2.497687327,0.011802657,49.2,0.200464653,0.036423841,111
Seagoville,TX,3165,6.358665431,88.89,12.3303,12.3388,108500,0.930232558,11.8556701,0.060543779,64.3,0.084661902,0.051948052,69
North Bend,WA,3199,7.321594069,90,2.2857,2.8281,416500,0.409836066,9.865470852,0.056943577,68.1,0.077823952,0.053398058,69.5
Lyndhurst,OH,3202,5.139017609,75,2.7217,2.3931,124800,0.564061241,4,0.030713141,34,0.15251373,0.033240997,88
Springfield,TN,3204,5.910101946,90,7.8,4.686,112400,0.716845878,6.844106464,0.035622776,49.3,0.105972046,0.016786571,79
Spring Hill,TN,3212,8.435588508,84.85,2.8986,1.6641,219600,0.733944954,9.69030969,0.034631148,46.6,0.093773331,0.00955414,71.5
North East,MD,3213,0.56163114,53.85,21.7044,5.5556,201100,0.199302441,0.249252243,0.009318747,71.2,0.22611465,0.070422535,167
North Providence,RI,3223,2.002780352,63.16,10.9913,7.4831,188700,0.212426978,6.610169492,0.04563328,46.6,0.20189894,0.074500151,111
New Franklin,OH,3226,4.265987025,100,18.0928,7.2834,133900,0.374812594,4.446177847,0.028737864,41.7,0.093784079,0.034883721,95
Blythewood,SC,3229,2.443929564,66.67,9.8611,2.0291,208700,0.967585873,2.053789731,0.042213704,63.2,0.286733093,0.05841038,176
Clemson,SC,3238,9.186283596,93.33,8.0972,2.2347,182300,0.997229917,9.423769508,0.02756994,23.6,0.082170543,0,115.5
Chesnee,SC,3248,6.767377201,85.71,4.8077,2.036,116300,0.431778929,5.344202899,0.029630267,33.6,0.109693878,0.034883721,119
Lakeland North,WA,3261,5.202965709,75,6.5224,6.7594,287900,0.558854349,12.72513704,0.063417853,55.7,0.114008272,0.036277603,67
Upper Township,NJ,3274,1.131603336,81.82,13.5715,3.2172,260100,0.269853508,-2.328201277,-0.005544022,42.6,0.075224136,0.117606228,163
Saddle Brook,NJ,3275,3.795180723,76.19,4.1818,3.2152,340200,-0.029385836,-1.305483029,0.014385655,32.2,0.093811395,0.094240838,149
Lafayette,TN,3293,6.6802595,85.71,4.4398,5.1885,100800,1.921132457,10.28446389,0.037628968,35.7,0.175728155,0.027624309,77
Ringwood,NJ,3295,3.72381835,61.54,7.1429,1.7145,306200,0.426369301,3.902273498,0.015427825,43.3,0.140132347,0.111111111,156
Holiday City-Berkeley,NJ,3297,1.58665431,72.34,5.7612,5.5783,127400,1.030927835,-1.163692785,0.005620094,38.6,0.148813056,0.115653041,138
Glenpool,OK,3300,3.898053753,62.5,2.2696,5.3106,116800,0.085689803,0.689655172,0.03067637,87.7,0.093498119,0.034482759,97
Molalla,OR,3317,5.158480074,93.75,16.6541,3.2838,250000,0.522718134,9.89010989,0.0417,45.5,0.065845571,0.064748201,68.5
Vandalia,OH,3323,3.698795181,83.33,18.8131,2.8982,118900,0.422297297,1.450511945,0.033078217,48.9,0.155215379,0.029816514,129.5
Willow Spring,NC,3329,5.278035218,85.71,10.0699,2.9788,169000,0.237247924,3.237629811,0.034840237,17.3,0.086850649,0.03271028,73
North Strabane Township,PA,3330,6.883225209,87.5,5.8902,2.9972,210400,-0.189753321,1.105237866,0.020693916,19.6,0.07083685,0.03155006,91
Camp Verde,AZ,3342,2.936978684,100,20.979,5.8337,198100,0,2.430196484,-0.000186774,43.7,0.141566265,0.031914894,104
Damascus,MD,3359,0.9360519,78.57,12.4626,7.8799,348300,-0.028702641,0.519480519,0.004464542,34.4,0.117425625,0.060712708,129
Edgewater,NJ,3368,3.718257646,71.43,3.5991,4.372,480300,0.376175549,0.460154779,0.010618364,41.9,0.115438108,0.072289157,149
Vadnais Heights,MN,3382,7.158480074,55.56,4.6818,1.346,225800,0.310972901,6.009389671,0.033215235,42,0.092155147,0.03164557,97
Eagle Point,OR,3385,4.848934198,66.67,16.8999,5.4907,237400,0.635862654,8.649885584,0.041141533,96.6,0.149463254,0.033149171,110
Hazel Dell North,WA,3387,9.302131603,100,7.9997,1.9543,253500,0.795228628,12.86731968,0.045889546,42.8,0.071921749,0.032,75.5
California City,CA,3405,6.426320667,100,14.8636,15.2344,103400,1.075268817,18.17142857,0.064332689,44.5,0.392109501,0.034907598,95
Paradise Valley,AZ,3408,7.466172382,78.57,2.6316,1.8862,1552300,0.550589455,5.829015544,0.020543065,57,0.07356805,0.021428571,151
Canyon Lake,CA,3413,3.826691381,100,4.3462,7.5001,407500,0.369458128,3.954081633,0.056093252,66.7,0.139591837,0.046783626,138
West Columbia,SC,3414,4.570898981,62.5,11.8343,3.1209,110600,0.271985494,3.075489282,0.045244123,29.3,0.125709651,0.04516129,119
Lakeland,TN,3436,5.445783133,73.68,8.0682,2.4371,242800,0.496688742,0.372054568,0.038455519,38.2,0.109471743,0.032490975,112
Weigelstown,PA,3441,2.762743281,53.85,7.7409,2.6461,141300,0.212765957,3.744493392,0.01910828,27.1,0.136464333,0.079545455,110
Jefferson City,TN,3443,7.707136237,88.89,10.0343,2.9155,127200,0.473933649,7.432432432,0.051422956,32.1,0.13540856,0.028735632,141
Montevallo,AL,3444,1.658016682,66.67,19.1142,9.9906,119300,0.590219224,-3.790322581,0.028474434,38,0.158243579,0.036649215,109
South Point,OH,3469,5.494902688,100,8.1818,8.9604,99300,0.404448938,5.526036132,0.084874119,41.4,0.171164773,0.037344398,133
Silverton,OR,3471,8.78313253,100,3.8799,4.5396,248100,0.771730301,7.495667244,0.04598549,39.6,0.098028169,0.028735632,114.5
Crestwood,MO,3489,8.899907322,92.86,4.6739,3.2072,192800,0.468994268,7.589285714,0.03746888,29.4,0.079073963,0.011406844,68
Indian Trail,NC,3499,9.41334569,100,2.2614,2.1739,182100,0.663349917,7.560543414,0.037968149,56.4,0.091161499,0.03891709,95
Peyton,CO,3503,4.254865616,84.38,4.2641,5.0405,266400,0.528301887,4.184591318,0.029512012,66.5,0.156238221,0.015681544,81
Junction City,OR,3510,4.338276182,87.5,6.5454,10.142,232900,0.7788836,7.277752188,0.030923143,29.7,0.120085016,0.053097345,83
Galena,OH,3528,5.427247451,92.31,10.0474,7.044,344900,0.116110305,3.916842422,0.031220644,19.8,0.068688345,0.010638298,132
Sumner,WA,3529,5.439295644,81.82,9.0498,4.9841,266300,1.139384732,7.509083569,0.051280511,61.1,0.112990008,0.054421769,85
Bridgeton,MO,3540,4.514365153,75,10.5365,3.7304,137000,0.219458669,6.366459627,0.03240146,38.2,0.15123095,0.023255814,84
Hastings,MN,3544,5.633920297,61.54,17.3372,2.0524,184700,0.435019032,4.70521542,0.03239307,65.4,0.110274237,0.028021016,108
Monument,CO,3551,7.905468026,88.89,3.0972,2.8064,398300,0.302190884,3.64298725,0.022226965,58.4,0.085091421,0.008264463,104
Conshohocken,PA,3555,5.81278962,85.71,5.8103,2.052,262400,0.267481849,2.942330326,0.015224848,27.2,0.158709677,0.008130081,90
White House,TN,3562,3.951807229,84.21,7.7273,11.0675,168700,0.596302922,4.522924411,0.032999407,46.2,0.079754601,0.036199095,81
Beachwood,NJ,3564,0.422613531,85.71,37.2781,10.2321,220100,0.182066454,0,0.008718764,68.3,0.151459009,0.152905199,148
Big Bear City,CA,3583,6.86746988,64.91,4.9452,2.9873,196100,0.615700359,4.475226425,0.051835798,58.9,0.211227369,0.023201768,111
Somers Point,NJ,3585,0.481000927,75,11.2993,3.281,178500,-0.501672241,-4.545454545,-0.027064426,53.3,0.185663082,0.127413127,167
Franklinton,NC,3587,3.287303058,77.78,19.7802,4.9675,130300,0.307929176,4.490777867,0.037275518,18,0.126363053,0.040609137,100
Dandridge,TN,3594,8.158480074,66.67,5.5378,4.6215,160700,0.752351097,11.05736006,0.054760423,35.4,0.104752172,0.053658537,169
West Carrollton,OH,3596,1.155699722,77.78,10.8683,7.3069,82700,0.242424242,-0.720288115,0.033409915,77.8,0.250565794,0.050322581,120
Hazel Green,AL,3600,2.77386469,100,17.0437,6.0187,123500,0.162206002,1.813685078,0.04048583,68.1,0.154942529,0.029673591,132
Black Mountain,NC,3608,8.072289157,88.89,2.0833,3.6883,219500,0.503663004,9.2039801,0.029334852,11.8,0.052589641,0.045454545,185.5
Macedonia,OH,3612,4.615384615,77.78,15.6863,3.6403,187100,0.483351235,2.576754386,0.027103153,33.6,0.076481149,0.03286385,95
Advance,NC,3621,7.470806302,72.73,4.7727,4.7838,206800,0.19379845,1.671583088,0.0377853,22.4,0.075348075,0.032608696,152.5
Calera,AL,3632,0.6802595,42.86,21.087,13.311,129000,0.46728972,0.702576112,0.030992248,67.7,0.183506453,0.070325901,110
Emmaus,PA,3635,2.234476367,80,8.5065,3.2266,158200,-0.315059861,-1.616915423,0.006965866,25,0.126924285,0.04950495,111
Parma,NY,3645,4.220574606,100,29.085,4.159,147400,0.135869565,0.408719346,0.018554953,21.3,0.052311099,0.08994709,102
Thurmont,MD,3651,1.026876738,84.62,17.1085,7.8141,224300,0.133928571,1.67724388,0.005390103,35.8,0.191799544,0.073634204,116.5
Shrewsbury Township,PA,3654,6.165894347,88.89,9.3939,3.3119,211500,0.714285714,5.697151424,0.028865248,18.4,0.138502426,0.012105602,92.5
Collinsville,OK,3660,7.164040778,80,5.6443,1.7191,131000,0.614439324,4.8,0.03159542,42.6,0.108958838,0.040740741,97
Wilmer,AL,3666,2.584800741,80,26.3314,15.9223,122800,0.573300573,6.968641115,0.025822476,138.1,0.136600626,0.053435115,121
Ruther Glen,VA,3671,1.149212234,90,19.5613,7.4721,165300,-0.060459492,3.571428571,0.02338778,35,0.256385998,0.035670357,106
Nanticoke,PA,3679,0.979610751,100,10.8556,12.095,57100,0,-5.930807249,0.010788091,57,0.271703115,0.048780488,148
Saraland,AL,3695,4.470806302,73.33,14.8193,5.0063,113500,0.79928952,7.277882798,0.024669604,71.3,0.148463357,0.038216561,121
Deer Park,WA,3696,7.083410565,100,22.4213,2.3414,200100,0.451807229,11.29032258,0.031104448,34.9,0.100704935,0.05,96
Rising Sun,MD,3712,0.170528267,40,39.0293,5.2036,214900,-0.092980009,-1.647597254,0.003359702,68.7,0.186540732,0.044303797,145.5
Englewood,OH,3713,1.88137164,100,32.6471,5.925,107400,0.093196645,-1.195952162,0.034869646,64.3,0.205221339,0.03539823,104
Columbia,PA,3720,1.227062095,83.33,18.2222,8.0444,96700,-0.103305785,2.436440678,0.014364012,58.7,0.092240117,0.083333333,150
Signal Hill,CA,3730,0.998146432,50,6.1538,7.5757,416200,0,0.94591317,0.016179721,130.1,0.137055838,0.042328042,76
Atoka,TN,3731,3.939759036,90,17.8782,9.2776,177300,0.795906765,4.294117647,0.041477721,45.8,0.132602193,0.022556391,93
Purcellville,VA,3737,3.048192771,71.43,12.2257,3.0044,467100,0.322164948,1.87568157,0.006341255,14.3,0.106191629,0.022801303,119
Middletown,MD,3762,4.066728452,90.91,11.6883,2.668,323500,0.21685254,2.373417722,0.005666151,52,0.114063216,0.020080321,116.5
Lugoff,SC,3765,0.367006487,58.33,19.2914,4.5283,102300,-0.292397661,-5.452865065,0.044408602,73.1,0.135341536,0.090909091,124
Liberty,SC,3766,5.819277108,90.91,14.8352,7.8016,109300,0.830258303,7.051909892,0.025196706,27.2,0.08073197,0.046666667,115.5
Clarksburg,MD,3794,0.31047266,57.14,13.7054,7.5838,409600,0.146699267,-0.799224994,-9.03E-05,38.5,0.161087866,0.040584416,133
La Riviera,CA,3804,5.908248378,88.89,6.6323,3.3805,250000,0.725221595,5.842506351,0.05216,58.6,0.149504524,0.048991354,71
New Market,MD,3807,2.839666358,61.54,10.1623,4.0124,348100,0.115041703,2.171998826,0.009623671,36.9,0.138617201,0.03649635,117.5
Town of Pewaukee,WI,3814,7.919369787,66.67,2.6087,1.3241,260900,0.655864198,3.531746032,0.026876198,29.4,0.075025484,0.013586957,100
Northampton,PA,3815,0.898980538,75,18.4874,5.1621,139800,0.575539568,-0.568990043,0.010572246,41.6,0.149289735,0.07540395,111
Glocester,RI,3829,6.181649676,100,9.2139,2.0054,240400,0.96598068,4.385584021,0.039255408,42.4,0.133561644,0.082051282,104
Harvest,AL,3830,3.661723818,76.92,22.9502,3.5019,158800,0.063011972,3.318152245,0.042040302,60.7,0.169789623,0.024048772,123.5
Gardendale,AL,3835,2.81742354,50,15.3298,5.1581,145500,0.068775791,3.558718861,0.030453608,64.3,0.137638376,0.029490617,127.5
Shiloh,PA,3846,2.922150139,58.33,13.5336,1.9292,154000,0.325732899,4.054054054,0.019077922,24.7,0.143961139,0.058282209,110
Orting,WA,3881,2.692307692,88.89,20.2083,10.4522,257200,0.665362035,10.62365591,0.060789269,81.2,0.150623441,0.049668874,77
Jeannette,PA,3885,2.106580167,40,12.8205,4.2168,68400,0.146412884,0.293255132,0.02004386,43.4,0.163915547,0.030444965,122.5
White City,OR,3906,1.215940686,33.33,33.3333,15.331,162500,0.931677019,11.76066025,0.046633846,83.4,0.200203252,0.096446701,81
Perry Hall,MD,3912,3.741427247,90.91,8.1111,2.3117,276400,0.545652965,3.5982009,0.000842981,38.1,0.128617363,0.05,107.5
Mogadore,OH,3915,6.772937905,100,15.7684,3.535,138200,0.509090909,2.750929368,0.028437048,13,0.096177559,0.038461538,105
Centreville,MD,3918,1.156626506,75,12.8636,7.339,3.00E+05,0.435219284,-1.73599738,-0.00269,54.4,0.182813564,0.052930005,178
Ocean City,NJ,3931,7.109360519,75,2.6086,0.9897,508700,0.852498017,5.979166667,0.010886574,17.2,0.051121076,0.122807018,164
Blair,NE,3932,3.103799815,88.89,14.5139,5.2631,143700,-0.27758501,-0.622406639,0.041196938,65.6,0.071765322,0.00729927,107
Mt Pleasant Township,PA,3973,8.166821131,100,8.6414,3.4771,113000,0.355239787,4.243542435,0.022938053,12.5,0.144960362,0.0234375,122.5
Shasta Lake,CA,3975,0.465245598,33.33,33.7198,12.8675,148600,-0.201477502,-1.914191419,0.015444145,121.2,0.218009479,0.018115942,94
Totowa,NJ,3977,2.950880445,71.43,15.3846,2.046,343500,0.174978128,2.598566308,0.011202329,23.1,0.112685126,0.142857143,156
Mound,MN,3982,3.807228916,81.82,20.3947,5.181,197000,0.305498982,2.604166667,0.027573604,79.4,0.135631443,0.011876485,123
Walkersville,MD,3983,1.037998146,71.43,15.1515,8.9457,276600,0.326441785,0.912075885,0.006825741,50.1,0.168447837,0.048338369,116.5
Ennis,TX,3991,5.449490269,80,20.8791,3.3587,95100,0,9.310344828,0.062271293,79,0.085192698,0.017857143,77
Semmes,AL,3993,1.818350324,75,21.4111,15.0534,130100,0.231124807,7.609594706,0.041675634,80,0.135215947,0.051597052,107
Pickens,SC,4005,6.031510658,83.33,11.7995,4.0783,117100,0.687876182,6.745670009,0.027207515,37.2,0.072655866,0.054054054,115.5
Stayton,OR,4008,4.727525487,83.33,11.0226,5.5621,209200,0.673724735,8.281573499,0.049359465,47.9,0.101170569,0.066115702,90
Crowley,TX,4018,6.167747915,76.92,6.0416,8.739,137700,0.437636761,11.13801453,0.052708787,70.6,0.05579156,0.035532995,84.5
Litchfield Park,AZ,4023,4.737720111,80,6.8102,3.8836,257800,0.585251658,8.960270499,0.036799845,144.3,0.182926829,0.017283951,69
Ripon,CA,4024,9.177942539,100,7.7679,1.1574,378600,0.451048023,10.4111986,0.077736397,60,0.086065574,0.021164021,77
Leeds,AL,4027,1.884151993,75,19.0648,8.2349,122300,0.328137818,2.600671141,0.031537204,66.7,0.159406858,0.029069767,120
Lonoke,AR,4032,3.107506951,50,15.9674,4.3742,105400,0.572519084,0,0.03256167,45.1,0.139289145,0.013793103,134.5
Prince Frederick,MD,4045,1.341983318,85.71,7.8846,6.2927,278000,0.36101083,0.035984167,-0.005758993,58.3,0.161449753,0.054421769,164
Streetsboro,OH,4046,1.998146432,50,11.7708,7.9239,141200,0.284090909,3.671071953,0.027436261,36.9,0.139144216,0.038724374,105
Stevensville,MD,4054,0.554216867,100,11.5,7.0331,304500,-0.229357798,-6.018518519,-0.016387521,39.3,0.126347083,0.052941176,181
Fairview,TN,4057,7.860055607,80,4.2143,4.9822,198300,0.608828006,1.692307692,0.035723651,26.3,0.053121577,0,82
Joshua Tree,CA,4068,4.512511585,75,24.2059,10.1502,121000,0.74937552,15.23809524,0.072181818,80.8,0.261376896,0.040178571,90
Matawan,NJ,4091,4.797034291,88.89,3.2363,1.7127,333200,0.06006006,0.96969697,0.009426771,24.3,0.085795657,0.105809129,141
Red Oak,TX,4107,5.539388323,50,11.9381,7.0492,156400,0.578778135,14.32748538,0.060939898,51.2,0.06611418,0.050139276,77
Virginia,MN,4111,2.238183503,50,4.2017,1.6847,73900,0.68119891,0.271370421,0.017104195,63.7,0.201726845,0.038910506,106
Cornelius,OR,4113,6.339202966,100,32.2333,10.4005,232600,1.086484137,11.558753,0.044178848,63.2,0.070114943,0.016393443,62
Gladstone,OR,4115,7.671918443,90.91,9.6381,2.6815,280600,0.609537469,13.19080274,0.049839629,24.5,0.048974943,0.081395349,73
Tumwater,WA,4139,5.117701576,90,3.4919,8.2864,235700,0.29787234,5.270209915,0.03566398,37.3,0.113779719,0.040511727,84.5
Williamston,SC,4175,4.183503244,80,16.1943,2.1243,103800,0.289855072,9.493670886,0.024701349,47.2,0.102670623,0.028901734,114
Germantown,OH,4197,2.323447637,80,8.6321,8.8603,127000,0.236779795,-0.392156863,0.035,45.6,0.158944659,0.032388664,104
Troutman,NC,4198,9.242817424,85.71,3.2079,4.687,155400,0.778210117,6.147540984,0.028725869,21.7,0.105605199,0.007692308,132
Fife,WA,4210,3.516218721,66.67,14.4505,6.5268,261400,0.926640927,10.66892464,0.059563887,65.2,0.237547893,0.035483871,85
Lenoir City,TN,4247,7.489341983,88.24,13.6878,7.2716,99400,1.428571429,17.63313609,0.037535211,79.3,0.125829816,0.012341782,150.5
La Pine,OR,4259,3.124189064,73.33,17.7011,10.692,185500,1.089918256,15.00309981,0.013423181,72,0.121553885,0.051546392,119
Hillsboro,MO,4266,1.37442076,54.55,20.4701,4.9369,156200,-0.572883514,0.128205128,0.023341869,39.8,0.163566472,0.020066783,119.5
Upper Saddle River,NJ,4276,4.535681186,44.44,6.6667,2.0072,866000,0.185099491,-0.949330893,0.012539261,19.6,0.058790904,0.08490566,149
Pleasant Hill,IA,4277,4.62557924,76.92,7.7638,4.4662,176500,0.341102899,2.556653109,0.02996034,50.9,0.079333986,0.018518519,102
Youngsville,NC,4285,3.813716404,77.78,7.0238,4.4191,175100,0,2.337814144,0.038606511,38.6,0.082262211,0.03125,90.5
Brigantine,NJ,4295,0.443929564,72.73,6.6118,3.3024,290800,-0.376841384,-4.058066645,-0.019814305,45.1,0.112654321,0.109589041,292
Belton,SC,4308,4.383688601,71.43,17.9264,8.6407,99200,1.121304791,17.81472684,0.062983871,41.8,0.10471464,0.066350711,114
Blaine,WA,4322,6.934198332,71.43,5.2631,1.1472,251700,0.358851675,3.793814433,0.006889154,42.6,0.106553512,0.013274336,134
Richland Hills,TX,4350,7.165894347,100,14.1444,6.1279,118800,0.934579439,6.738544474,0.043333333,64.9,0.046312178,0.027777778,67
Gold Canyon,AZ,4373,4.385542169,75,7.3451,3.6641,271600,0.480947096,4.461538462,0.023070692,33.7,0.087419056,0.031746032,83
Waterford,CA,4376,6.611677479,60,25,3.384,201300,1.054216867,12.52096143,0.06006458,57,0.154815482,0.029069767,78
Mendota Heights,MN,4408,6.278035218,85.71,6.6802,1.7189,342700,0.116856559,3.785584494,0.031047563,64.6,0.073170732,0.031746032,96
Rochester,WA,4421,2.831325301,87.5,14.2857,7.859,220500,0.684931507,5,0.029287982,45.4,0.13751763,0.046153846,84.5
Delphos,OH,4423,6.652455978,100,6.4102,10.9129,97400,0.308959835,4.171122995,0.029435318,13,0.142241379,0.017316017,112
Barnhart,MO,4439,0.56626506,66.67,21.5278,7.4791,135300,-0.514705882,3.996925442,0.026260163,61.5,0.194811106,0.035046729,94.5
Forney,TX,4483,7.534754402,83.33,2.9695,2.9317,172100,0.4084014,16.51997292,0.062039512,45.5,0.061785216,0.069977427,77
Monessen,PA,4504,1.550509731,66.67,17.3077,10.2474,60400,0.165837479,1.342281879,0.024652318,45.7,0.147355164,0.051282051,122.5
Ravenna,OH,4540,3.139017609,71.43,12.9762,5.7496,114400,0.087489064,3.249097473,0.028006993,34.5,0.141075445,0.043478261,111.5
Eatonville,WA,4546,2.411492122,57.14,16.1854,9.3041,281100,0.572450805,3.765227021,0.041778726,52.6,0.117171717,0.043103448,85
Eureka,MO,4550,4.877664504,62.5,7.5655,8.094,223700,0.403949731,5.320150659,0.030840411,46.3,0.087735849,0.017921147,84
Woodbury,TN,4572,6.679332715,100,10,2.385,133300,0,8.022690438,0.036886722,25.1,0.104651163,0.022222222,77
Mount Joy,PA,4592,1.467099166,85.71,7.1429,8.6369,150200,-0.727032386,-0.26560425,0.008948069,49.4,0.088901635,0.048387097,110
Princeton,TX,4598,6.860055607,71.43,6.2255,5.5036,156000,0.580270793,12.87988423,0.062782051,41.6,0.042966451,0.04109589,62
Villas,NJ,4600,0.666357739,100,27.0155,6.9225,144200,0.839160839,1.406469761,-0.002142857,60.7,0.240543735,0.157248157,163
Pevely,MO,4632,0.564411492,80,29.7682,8.8021,121200,-0.574241181,2.364864865,0.023556106,91.7,0.204660588,0.014851485,94.5
Taneytown,MD,4671,0.263206673,66.67,23.5185,9.6692,226100,-0.132508834,-1.781059948,0.00553295,94.4,0.156988189,0.094043887,128
Snoqualmie,WA,4681,8.124189064,85,3.2258,3.3401,504900,0.297973778,9.096802074,0.056888493,170.3,0.066546763,0.005405405,60.5
Indian Head,MD,4683,0.299351251,77.78,19.725,6.5979,198700,0.201714574,0.302877335,0.008454957,112.3,0.33203125,0.101960784,132
Denver,PA,4706,3.228915663,83.33,5.5556,2.0759,182600,-0.436205016,-2.091152815,0.002842278,17.5,0.079563813,0.076142132,110
Florence,OR,4738,5.469879518,50,7.0161,5.6154,200400,1.161029783,8.265802269,0.031561876,65.7,0.105882353,0.074074074,127
Northridge,OH,4741,5.40407785,85.71,7.4661,11.0754,117200,0.342465753,2.537182852,0.037713311,48.1,0.116465863,0.014367816,116
Indian Wells,CA,4771,3.464318814,63.64,9.9114,1.1537,696700,-0.214838155,0.403516357,0.035218889,46.4,0.090620032,0.01754386,171
Williamsport,MD,4784,1.3197405,80,20.4545,3.8651,173700,-0.115008626,-0.057537399,0.012826713,43.6,0.165007112,0.068965517,135
Discovery Bay,CA,4829,6.225208526,71.43,5.4371,2.033,579000,0.19034435,7.740975065,0.021122625,86.9,0.087925446,0.036866359,94
Oakland,TN,4838,2.279888786,57.14,8.2906,5.5648,152400,0.065659882,1.939799331,0.045715223,79.9,0.147296722,0.023121387,117.5
Hueytown,AL,4873,1.34939759,71.43,31.3285,10.5837,89800,1.354401806,5.275498242,0.021971047,111.3,0.226851852,0.044642857,120
Chesapeake Beach,MD,4877,0.709916589,71.43,26.2799,10.5146,280000,0.430416069,1.449275362,0.002353571,65.3,0.197530864,0.033482143,156
Sheridan,OR,4906,0.96570899,66.67,15.3846,9.7511,154300,0.064850843,5.975274725,0.026156837,80.3,0.192982456,0.022727273,85.5
Cold Springs,NV,4907,3.751621872,100,12.5401,15.5904,221700,1.094391245,17.55037116,0.051118629,123,0.142433234,0.072916667,68
New Market,TN,4910,7.495829472,100,17.9698,4.8054,122800,0.408830744,5.407725322,0.041506515,46.7,0.14084507,0,141
Crestline,CA,4940,6.183503244,71.43,9.4724,3.8616,172000,0.761570006,8.860759494,0.062906977,67.8,0.227468787,0.036731271,102
Becker,MN,4974,6.072289157,100,4.7556,4.9524,202100,0.74775673,3.007135576,0.028203859,100.3,0.104761905,0.045454545,125
Sedro-Woolley,WA,4990,2.042632067,37.5,6.6883,9.8824,191900,0.523834468,11.89504373,0.023840542,79.7,0.131766382,0.054054054,82.5
Cheltenham,PA,4991,1.520852641,63.64,9.0625,3.1197,230000,-0.130264872,-0.819318672,0.005882609,36.5,0.154524007,0.06621721,153
Gretna,NE,5043,9.34012975,91.67,1.2526,1.9788,221500,0.911161731,4.876893939,0.033327314,21.6,0.053633218,0.008064516,84
White Bluff,TN,5063,5.735866543,100,6.5435,9.4034,118800,0.848896435,7.317073171,0.028425926,49.3,0.131428571,0.007246377,152.5
Centerton,AR,5080,2.367933272,84.62,6.1346,6.0606,132500,0.226928896,5.409705648,0.026988679,226,0.149445417,0.0234375,78
Woodland,WA,5090,8.933271548,100,7.2652,1.8356,284100,0.887784091,11.6745283,0.042639916,23.6,0.110526316,0.027210884,92
Wickenburg,AZ,5151,2.617238184,70,5.1818,8.2746,266500,0.45231813,-0.485436893,0.02515197,44.4,0.117565698,0.023529412,68
Ocean City,MD,5156,2.760889713,72.34,3.9491,1.5565,233300,0.042881647,-0.765631646,0.00647664,26.8,0.176731302,0.05015674,204
Azle,TX,5167,8.65060241,85.71,2.3809,5.876,126400,0.797448166,7.666098807,0.047507911,46.6,0.059340659,0.042328042,98
Pollock Pines,CA,5178,7.128822984,50,7.1429,5.6623,239200,0.546448087,7.747747748,0.057646321,31.6,0.132423756,0.018181818,103
Orono,MN,5179,4.645041705,61.54,3.2633,5.8926,646300,-0.015470297,2.734064537,0.025604209,77.6,0.08019802,0,185
Owings,MD,5186,1.798887859,83.33,19.7861,7.1118,391900,0.901132853,-0.35596237,0.001347282,46,0.120986239,0.047393365,164
Irondale,AL,5197,2.823911029,58.33,11.6818,4.4901,125800,0.239043825,6.881903144,0.032519873,82.3,0.172413793,0.025974026,120
Sloughhouse,CA,5270,7.171455051,100,10.989,3.7808,463300,0.695500978,7.694095769,0.059145262,61.9,0.098109811,0.036697248,71
Bethel,OH,5272,3.434661724,100,19.0374,7.3052,121700,0.578512397,4.373927959,0.028915366,61.9,0.147424512,0.044176707,105
Burtonsville,MD,5276,0.49768304,72.73,10.3637,7.1275,304300,-0.42539267,0.06576784,0.004051922,36.7,0.179487179,0.058823529,108
New Market,AL,5325,2.577386469,75,25.7386,12.5374,143300,0.350140056,4.981684982,0.040216329,58.7,0.147317073,0.026490066,132
Satsuma,AL,5366,6.947173309,100,13.3333,3.961,136400,0,7.064364207,0.032602639,45.3,0.104421449,0.018018018,121
Pleasant Grove,AL,5380,2.955514365,85.71,26.5968,10.1647,129500,0.935307872,8.823529412,0.058725869,88,0.219319563,0.060941828,120
Granite Falls,WA,5408,2.432808156,90.91,11.4524,11.6592,231000,0.391134289,10.31518625,0.059588745,83,0.156045752,0.057591623,72
